"","id","idU","idf"
"1453",1453,546,255
"1454",1454,851,144
"1455",1455,299,272
"1456",1456,364,306
"1457",1457,123,933
"1458",1458,143,923
"1459",1459,849,390
"1460",1460,751,627
"1461",1461,331,516
"1462",1462,88,452
"1463",1463,542,488
"1464",1464,988,818
"1465",1465,970,645
"1466",1466,165,467
"1467",1467,559,122
"1468",1468,463,393
"1469",1469,734,635
"1470",1470,138,176
"1471",1471,5,206
"1472",1472,48,162
"1473",1473,488,661
"1474",1474,936,914
"1475",1475,910,485
"1476",1476,107,748
"1477",1477,214,215
"1478",1478,708,158
"1479",1479,795,345
"1480",1480,438,542
"1481",1481,670,508
"1482",1482,830,780
"1483",1483,392,999
"1484",1484,257,822
"1485",1485,846,782
"1486",1486,172,980
"1487",1487,347,614
"1488",1488,270,670
"1489",1489,801,722
"1490",1490,780,720
"1491",1491,857,500
"1492",1492,589,128
"1493",1493,916,666
"1494",1494,890,671
"1495",1495,976,946
"1496",1496,11,596
"1497",1497,86,878
"1498",1498,580,955
"1499",1499,631,551
"1500",1500,883,859
"1501",1501,591,145
"1502",1502,103,71
"1503",1503,754,171
"1504",1504,917,868
"1505",1505,87,757
"1506",1506,545,523
"1507",1507,528,119
"1508",1508,174,442
"1509",1509,388,888
"1510",1510,74,360
"1511",1511,696,991
"1512",1512,105,47
"1513",1513,815,121
"1514",1514,338,674
"1515",1515,648,386
"1516",1516,280,560
"1517",1517,647,132
"1518",1518,622,798
"1519",1519,813,825
"1520",1520,828,343
"1521",1521,968,423
"1522",1522,130,686
"1523",1523,750,893
"1524",1524,664,205
"1525",1525,430,726
"1526",1526,472,985
"1527",1527,37,814
"1528",1528,902,195
"1529",1529,929,997
"1530",1530,619,76
"1531",1531,302,107
"1532",1532,68,532
"1533",1533,202,752
"1534",1534,716,930
"1535",1535,287,268
"1536",1536,100,271
"1537",1537,975,865
"1538",1538,577,87
"1539",1539,56,712
"1540",1540,756,905
"1541",1541,375,770
"1542",1542,680,214
"1543",1543,882,362
"1544",1544,36,505
"1545",1545,543,236
"1546",1546,13,967
"1547",1547,646,381
"1548",1548,96,830
"1549",1549,428,739
"1550",1550,67,877
"1551",1551,887,663
"1552",1552,786,665
"1553",1553,227,15
"1554",1554,891,659
"1555",1555,318,426
"1556",1556,39,937
"1557",1557,510,23
"1558",1558,921,925
"1559",1559,112,610
"1560",1560,466,58
"1561",1561,316,460
"1562",1562,59,569
"1563",1563,956,441
"1564",1564,179,173
"1565",1565,361,416
"1566",1566,377,225
"1567",1567,775,502
"1568",1568,26,276
"1569",1569,730,920
"1570",1570,191,972
"1571",1571,137,650
"1572",1572,981,471
"1573",1573,911,765
"1574",1574,134,18
"1575",1575,271,199
"1576",1576,633,813
"1577",1577,204,414
"1578",1578,950,65
"1579",1579,431,163
"1580",1580,826,883
"1581",1581,764,927
"1582",1582,32,104
"1583",1583,468,19
"1584",1584,628,375
"1585",1585,250,115
"1586",1586,423,846
"1587",1587,538,692
"1588",1588,197,952
"1589",1589,766,951
"1590",1590,725,169
"1591",1591,235,852
"1592",1592,663,741
"1593",1593,160,593
"1594",1594,309,579
"1595",1595,149,507
"1596",1596,116,805
"1597",1597,457,857
"1598",1598,785,558
"1599",1599,229,9
"1600",1600,745,639
"1601",1601,847,855
"1602",1602,173,319
"1603",1603,930,875
"1604",1604,446,820
"1605",1605,573,304
"1606",1606,494,194
"1607",1607,987,153
"1608",1608,44,111
"1609",1609,840,127
"1610",1610,610,619
"1611",1611,411,833
"1612",1612,282,258
"1613",1613,624,490
"1614",1614,91,668
"1615",1615,188,881
"1616",1616,853,68
"1617",1617,581,648
"1618",1618,783,261
"1619",1619,748,990
"1620",1620,394,940
"1621",1621,614,513
"1622",1622,21,218
"1623",1623,34,867
"1624",1624,252,150
"1625",1625,741,541
"1626",1626,874,424
"1627",1627,776,710
"1628",1628,439,992
"1629",1629,627,181
"1630",1630,379,399
"1631",1631,308,419
"1632",1632,901,715
"1633",1633,762,998
"1634",1634,697,690
"1635",1635,804,361
"1636",1636,934,638
"1637",1637,549,591
"1638",1638,967,727
"1639",1639,248,747
"1640",1640,654,66
"1641",1641,805,167
"1642",1642,516,503
"1643",1643,389,134
"1644",1644,387,580
"1645",1645,595,38
"1646",1646,683,696
"1647",1647,979,641
"1648",1648,296,553
"1649",1649,201,652
"1650",1650,658,626
"1651",1651,291,968
"1652",1652,101,647
"1653",1653,380,1000
"1654",1654,825,259
"1655",1655,896,766
"1656",1656,584,608
"1657",1657,471,476
"1658",1658,676,738
"1659",1659,239,436
"1660",1660,224,340
"1661",1661,945,118
"1662",1662,959,772
"1663",1663,365,445
"1664",1664,794,790
"1665",1665,203,350
"1666",1666,140,308
"1667",1667,753,917
"1668",1668,789,768
"1669",1669,475,300
"1670",1670,747,459
"1671",1671,652,775
"1672",1672,42,283
"1673",1673,6,280
"1674",1674,382,200
"1675",1675,729,84
"1676",1676,905,959
"1677",1677,166,575
"1678",1678,771,536
"1679",1679,265,446
"1680",1680,673,379
"1681",1681,147,874
"1682",1682,258,285
"1683",1683,311,395
"1684",1684,964,365
"1685",1685,7,978
"1686",1686,881,734
"1687",1687,161,339
"1688",1688,487,819
"1689",1689,483,371
"1690",1690,717,297
"1691",1691,582,147
"1692",1692,339,1
"1693",1693,50,796
"1694",1694,210,183
"1695",1695,604,721
"1696",1696,306,590
"1697",1697,221,784
"1698",1698,587,324
"1699",1699,266,806
"1700",1700,520,444
"1701",1701,820,974
"1702",1702,145,530
"1703",1703,314,101
"1704",1704,109,70
"1705",1705,190,408
"1706",1706,946,81
"1707",1707,319,333
"1708",1708,288,8
"1709",1709,233,17
"1710",1710,686,899
"1711",1711,469,595
"1712",1712,164,743
"1713",1713,944,801
"1714",1714,715,404
"1715",1715,536,372
"1716",1716,517,520
"1717",1717,374,217
"1718",1718,194,477
"1719",1719,699,400
"1720",1720,597,702
"1721",1721,808,116
"1722",1722,10,207
"1723",1723,572,35
"1724",1724,962,606
"1725",1725,900,216
"1726",1726,14,241
"1727",1727,507,3
"1728",1728,217,192
"1729",1729,416,578
"1730",1730,226,498
"1731",1731,537,776
"1732",1732,398,522
"1733",1733,135,938
"1734",1734,454,799
"1735",1735,157,751
"1736",1736,818,22
"1737",1737,700,48
"1738",1738,942,753
"1739",1739,923,85
"1740",1740,243,617
"1741",1741,740,178
"1742",1742,530,876
"1743",1743,367,574
"1744",1744,386,621
"1745",1745,743,166
"1746",1746,960,909
"1747",1747,144,112
"1748",1748,484,103
"1749",1749,877,219
"1750",1750,518,949
"1751",1751,781,789
"1752",1752,641,298
"1753",1753,459,478
"1754",1754,811,979
"1755",1755,702,208
"1756",1756,993,565
"1757",1757,27,982
"1758",1758,133,456
"1759",1759,579,618
"1760",1760,276,409
"1761",1761,168,809
"1762",1762,666,588
"1763",1763,904,678
"1764",1764,714,257
"1765",1765,277,29
"1766",1766,360,373
"1767",1767,15,355
"1768",1768,574,230
"1769",1769,81,197
"1770",1770,677,64
"1771",1771,60,571
"1772",1772,326,570
"1773",1773,448,755
"1774",1774,746,871
"1775",1775,919,286
"1776",1776,171,212
"1777",1777,9,117
"1778",1778,40,640
"1779",1779,710,735
"1780",1780,340,826
"1781",1781,441,457
"1782",1782,111,108
"1783",1783,615,5
"1784",1784,71,156
"1785",1785,334,284
"1786",1786,373,535
"1787",1787,996,189
"1788",1788,526,148
"1789",1789,342,49
"1790",1790,304,941
"1791",1791,192,113
"1792",1792,539,302
"1793",1793,390,612
"1794",1794,524,718
"1795",1795,821,603
"1796",1796,94,421
"1797",1797,842,45
"1798",1798,294,391
"1799",1799,669,993
"1800",1800,251,94
"1801",1801,122,843
"1802",1802,990,601
"1803",1803,52,897
"1804",1804,193,922
"1805",1805,104,79
"1806",1806,800,862
"1807",1807,935,587
"1808",1808,292,599
"1809",1809,973,13
"1810",1810,297,493
"1811",1811,497,140
"1812",1812,621,824
"1813",1813,529,625
"1814",1814,893,484
"1815",1815,198,944
"1816",1816,980,858
"1817",1817,618,521
"1818",1818,350,182
"1819",1819,694,948
"1820",1820,832,305
"1821",1821,351,191
"1822",1822,136,609
"1823",1823,769,415
"1824",1824,465,958
"1825",1825,162,149
"1826",1826,515,552
"1827",1827,20,175
"1828",1828,328,237
"1829",1829,908,92
"1830",1830,219,431
"1831",1831,425,164
"1832",1832,829,561
"1833",1833,478,684
"1834",1834,73,582
"1835",1835,834,56
"1836",1836,72,336
"1837",1837,649,866
"1838",1838,268,583
"1839",1839,206,88
"1840",1840,972,251
"1841",1841,644,853
"1842",1842,551,889
"1843",1843,46,797
"1844",1844,903,342
"1845",1845,656,497
"1846",1846,474,653
"1847",1847,565,356
"1848",1848,858,913
"1849",1849,25,322
"1850",1850,120,443
"1851",1851,279,468
"1852",1852,552,239
"1853",1853,290,14
"1854",1854,30,926
"1855",1855,345,338
"1856",1856,205,274
"1857",1857,19,120
"1858",1858,920,110
"1859",1859,177,559
"1860",1860,353,795
"1861",1861,651,895
"1862",1862,561,839
"1863",1863,678,804
"1864",1864,620,264
"1865",1865,395,655
"1866",1866,29,615
"1867",1867,629,473
"1868",1868,583,717
"1869",1869,809,347
"1870",1870,92,228
"1871",1871,925,141
"1872",1872,608,543
"1873",1873,324,27
"1874",1874,937,40
"1875",1875,65,403
"1876",1876,505,227
"1877",1877,924,138
"1878",1878,850,248
"1879",1879,778,518
"1880",1880,732,906
"1881",1881,571,879
"1882",1882,460,994
"1883",1883,661,185
"1884",1884,273,210
"1885",1885,958,962
"1886",1886,348,600
"1887",1887,810,704
"1888",1888,183,844
"1889",1889,1000,78
"1890",1890,313,729
"1891",1891,770,220
"1892",1892,598,51
"1893",1893,839,135
"1894",1894,434,417
"1895",1895,281,594
"1896",1896,31,114
"1897",1897,636,479
"1898",1898,369,151
"1899",1899,541,139
"1900",1900,690,954
"1901",1901,458,186
"1902",1902,876,687
"1903",1903,749,329
"1904",1904,142,437
"1905",1905,263,405
"1906",1906,260,368
"1907",1907,643,335
"1908",1908,601,311
"1909",1909,557,39
"1910",1910,249,293
"1911",1911,994,30
"1912",1912,127,983
"1913",1913,802,900
"1914",1914,806,654
"1915",1915,803,74
"1916",1916,554,981
"1917",1917,514,234
"1918",1918,871,651
"1919",1919,998,177
"1920",1920,216,915
"1921",1921,797,46
"1922",1922,178,243
"1923",1923,860,740
"1924",1924,816,354
"1925",1925,278,266
"1926",1926,569,711
"1927",1927,317,432
"1928",1928,767,672
"1929",1929,41,539
"1930",1930,378,592
"1931",1931,859,401
"1932",1932,611,971
"1933",1933,310,60
"1934",1934,879,440
"1935",1935,267,105
"1936",1936,974,713
"1937",1937,349,323
"1938",1938,863,890
"1939",1939,889,252
"1940",1940,870,133
"1941",1941,638,320
"1942",1942,926,586
"1943",1943,812,828
"1944",1944,707,884
"1945",1945,623,487
"1946",1946,899,180
"1947",1947,289,774
"1948",1948,873,36
"1949",1949,868,699
"1950",1950,397,568
"1951",1951,971,517
"1952",1952,521,887
"1953",1953,558,896
"1954",1954,667,863
"1955",1955,102,744
"1956",1956,406,26
"1957",1957,114,851
"1958",1958,590,341
"1959",1959,152,318
"1960",1960,1,771
"1961",1961,999,11
"1962",1962,403,598
"1963",1963,16,410
"1964",1964,298,847
"1965",1965,534,146
"1966",1966,330,482
"1967",1967,525,607
"1968",1968,609,316
"1969",1969,955,382
"1970",1970,404,418
"1971",1971,452,327
"1972",1972,285,337
"1973",1973,22,475
"1974",1974,336,348
"1975",1975,532,845
"1976",1976,167,632
"1977",1977,540,75
"1978",1978,607,725
"1979",1979,854,996
"1980",1980,24,903
"1981",1981,918,838
"1982",1982,544,453
"1983",1983,585,761
"1984",1984,928,155
"1985",1985,938,260
"1986",1986,33,808
"1987",1987,635,807
"1988",1988,169,21
"1989",1989,417,950
"1990",1990,126,242
"1991",1991,772,279
"1992",1992,156,669
"1993",1993,533,129
"1994",1994,791,649
"1995",1995,989,34
"1996",1996,215,912
"1997",1997,447,643
"1998",1998,443,510
"1999",1999,12,73
"2000",2000,884,396
"2001",2001,758,540
"2002",2002,274,269
"2003",2003,18,221
"2004",2004,69,315
"2005",2005,259,831
"2006",2006,763,793
"2007",2007,199,235
"2008",2008,933,420
"2009",2009,841,413
"2010",2010,368,585
"2011",2011,721,815
"2012",2012,814,708
"2013",2013,784,82
"2014",2014,17,512
"2015",2015,626,96
"2016",2016,594,836
"2017",2017,176,716
"2018",2018,154,240
"2019",2019,64,86
"2020",2020,941,435
"2021",2021,211,662
"2022",2022,371,159
"2023",2023,553,970
"2024",2024,495,427
"2025",2025,2,928
"2026",2026,535,644
"2027",2027,383,783
"2028",2028,66,387
"2029",2029,852,489
"2030",2030,951,72
"2031",2031,502,894
"2032",2032,774,908
"2033",2033,426,767
"2034",2034,720,597
"2035",2035,98,564
"2036",2036,256,288
"2037",2037,455,778
"2038",2038,886,682
"2039",2039,625,263
"2040",2040,184,407
"2041",2041,768,254
"2042",2042,3,973
"2043",2043,509,705
"2044",2044,709,37
"2045",2045,182,832
"2046",2046,393,823
"2047",2047,718,624
"2048",2048,208,763
"2049",2049,53,406
"2050",2050,418,244
"2051",2051,562,231
"2052",2052,733,125
"2053",2053,467,977
"2054",2054,799,499
"2055",2055,141,546
"2056",2056,679,16
"2057",2057,442,919
"2058",2058,255,762
"2059",2059,508,787
"2060",2060,332,126
"2061",2061,128,59
"2062",2062,915,213
"2063",2063,588,965
"2064",2064,372,83
"2065",2065,940,31
"2066",2066,817,7
"2067",2067,132,481
"2068",2068,422,746
"2069",2069,153,325
"2070",2070,89,764
"2071",2071,312,438
"2072",2072,84,179
"2073",2073,115,344
"2074",2074,560,936
"2075",2075,788,623
"2076",2076,158,331
"2077",2077,897,317
"2078",2078,376,533
"2079",2079,419,891
"2080",2080,187,701
"2081",2081,420,613
"2082",2082,665,769
"2083",2083,983,124
"2084",2084,305,800
"2085",2085,23,238
"2086",2086,531,511
"2087",2087,922,20
"2088",2088,688,458
"2089",2089,155,864
"2090",2090,461,364
"2091",2091,125,628
"2092",2092,75,97
"2093",2093,61,52
"2094",2094,602,531
"2095",2095,513,544
"2096",2096,843,737
"2097",2097,885,301
"2098",2098,687,754
"2099",2099,240,924
"2100",2100,117,604
"2101",2101,295,676
"2102",2102,476,90
"2103",2103,792,349
"2104",2104,499,28
"2105",2105,261,328
"2106",2106,722,658
"2107",2107,703,902
"2108",2108,600,976
"2109",2109,943,785
"2110",2110,848,664
"2111",2111,752,309
"2112",2112,481,273
"2113",2113,325,802
"2114",2114,575,636
"2115",2115,225,41
"2116",2116,485,931
"2117",2117,640,294
"2118",2118,997,369
"2119",2119,548,854
"2120",2120,151,506
"2121",2121,864,480
"2122",2122,691,910
"2123",2123,293,136
"2124",2124,108,454
"2125",2125,617,942
"2126",2126,898,312
"2127",2127,241,681
"2128",2128,264,346
"2129",2129,861,170
"2130",2130,307,773
"2131",2131,872,527
"2132",2132,119,953
"2133",2133,662,841
"2134",2134,385,519
"2135",2135,912,100
"2136",2136,738,455
"2137",2137,824,547
"2138",2138,728,357
"2139",2139,62,986
"2140",2140,110,428
"2141",2141,500,55
"2142",2142,779,907
"2143",2143,436,376
"2144",2144,231,550
"2145",2145,523,494
"2146",2146,787,732
"2147",2147,755,109
"2148",2148,363,756
"2149",2149,978,629
"2150",2150,473,745
"2151",2151,38,995
"2152",2152,985,152
"2153",2153,414,157
"2154",2154,895,394
"2155",2155,639,275
"2156",2156,396,872
"2157",2157,550,984
"2158",2158,634,486
"2159",2159,503,961
"2160",2160,742,921
"2161",2161,674,691
"2162",2162,186,253
"2163",2163,963,646
"2164",2164,45,334
"2165",2165,681,193
"2166",2166,913,880
"2167",2167,492,383
"2168",2168,711,464
"2169",2169,684,817
"2170",2170,180,987
"2171",2171,907,80
"2172",2172,504,388
"2173",2173,866,385
"2174",2174,402,529
"2175",2175,759,577
"2176",2176,43,538
"2177",2177,630,572
"2178",2178,391,810
"2179",2179,355,892
"2180",2180,642,904
"2181",2181,8,576
"2182",2182,220,374
"2183",2183,327,827
"2184",2184,914,359
"2185",2185,479,201
"2186",2186,566,358
"2187",2187,424,526
"2188",2188,352,964
"2189",2189,421,675
"2190",2190,437,67
"2191",2191,491,861
"2192",2192,522,232
"2193",2193,605,537
"2194",2194,706,835
"2195",2195,70,491
"2196",2196,401,723
"2197",2197,356,514
"2198",2198,845,434
"2199",2199,807,860
"2200",2200,195,229
"2201",2201,228,709
"2202",2202,321,918
"2203",2203,480,422
"2204",2204,819,106
"2205",2205,449,389
"2206",2206,969,685
"2207",2207,320,840
"2208",2208,704,204
"2209",2209,927,939
"2210",2210,77,465
"2211",2211,657,515
"2212",2212,150,262
"2213",2213,82,935
"2214",2214,78,573
"2215",2215,931,803
"2216",2216,358,352
"2217",2217,892,123
"2218",2218,163,102
"2219",2219,148,700
"2220",2220,995,367
"2221",2221,948,425
"2222",2222,218,679
"2223",2223,54,165
"2224",2224,632,196
"2225",2225,301,202
"2226",2226,831,680
"2227",2227,880,758
"2228",2228,650,430
"2229",2229,701,292
"2230",2230,719,461
"2231",2231,977,811
"2232",2232,181,960
"2233",2233,982,611
"2234",2234,838,326
"2235",2235,909,495
"2236",2236,322,433
"2237",2237,689,131
"2238",2238,106,450
"2239",2239,300,303
"2240",2240,592,483
"2241",2241,953,525
"2242",2242,246,2
"2243",2243,131,736
"2244",2244,335,760
"2245",2245,671,989
"2246",2246,823,885
"2247",2247,121,988
"2248",2248,244,299
"2249",2249,57,160
"2250",2250,232,966
"2251",2251,85,249
"2252",2252,175,168
"2253",2253,603,869
"2254",2254,58,584
"2255",2255,653,733
"2256",2256,410,707
"2257",2257,333,289
"2258",2258,695,447
"2259",2259,660,69
"2260",2260,93,759
"2261",2261,337,562
"2262",2262,236,250
"2263",2263,856,226
"2264",2264,986,634
"2265",2265,952,25
"2266",2266,238,837
"2267",2267,433,728
"2268",2268,947,630
"2269",2269,564,91
"2270",2270,412,93
"2271",2271,527,411
"2272",2272,435,812
"2273",2273,170,223
"2274",2274,757,377
"2275",2275,97,290
"2276",2276,49,439
"2277",2277,490,943
"2278",2278,462,332
"2279",2279,223,620
"2280",2280,405,703
"2281",2281,456,882
"2282",2282,415,449
"2283",2283,519,719
"2284",2284,793,660
"2285",2285,362,667
"2286",2286,675,265
"2287",2287,984,384
"2288",2288,200,99
"2289",2289,113,98
"2290",2290,213,233
"2291",2291,63,154
"2292",2292,212,969
"2293",2293,835,834
"2294",2294,501,563
"2295",2295,867,566
"2296",2296,303,673
"2297",2297,939,657
"2298",2298,444,724
"2299",2299,798,188
"2300",2300,837,44
"2301",2301,284,916
"2302",2302,731,504
"2303",2303,506,209
"2304",2304,409,448
"2305",2305,724,470
"2306",2306,139,788
"2307",2307,470,57
"2308",2308,489,786
"2309",2309,965,63
"2310",2310,429,794
"2311",2311,739,142
"2312",2312,727,43
"2313",2313,836,945
"2314",2314,957,321
"2315",2315,659,698
"2316",2316,568,314
"2317",2317,698,42
"2318",2318,736,545
"2319",2319,782,351
"2320",2320,185,534
"2321",2321,547,310
"2322",2322,637,777
"2323",2323,464,779
"2324",2324,357,203
"2325",2325,596,842
"2326",2326,685,398
"2327",2327,668,32
"2328",2328,399,24
"2329",2329,99,963
"2330",2330,83,750
"2331",2331,567,656
"2332",2332,555,677
"2333",2333,95,463
"2334",2334,207,816
"2335",2335,286,792
"2336",2336,822,870
"2337",2337,878,589
"2338",2338,35,429
"2339",2339,773,602
"2340",2340,844,706
"2341",2341,51,694
"2342",2342,230,956
"2343",2343,723,10
"2344",2344,272,693
"2345",2345,862,295
"2346",2346,954,688
"2347",2347,593,412
"2348",2348,737,689
"2349",2349,765,370
"2350",2350,451,642
"2351",2351,413,462
"2352",2352,329,256
"2353",2353,400,366
"2354",2354,790,270
"2355",2355,493,246
"2356",2356,453,380
"2357",2357,118,378
"2358",2358,827,957
"2359",2359,242,730
"2360",2360,855,330
"2361",2361,366,548
"2362",2362,315,975
"2363",2363,486,947
"2364",2364,556,174
"2365",2365,432,353
"2366",2366,682,849
"2367",2367,275,267
"2368",2368,79,296
"2369",2369,875,501
"2370",2370,744,4
"2371",2371,381,496
"2372",2372,146,821
"2373",2373,498,77
"2374",2374,234,281
"2375",2375,262,190
"2376",2376,354,245
"2377",2377,196,873
"2378",2378,283,791
"2379",2379,222,12
"2380",2380,760,62
"2381",2381,777,172
"2382",2382,563,781
"2383",2383,761,929
"2384",2384,511,829
"2385",2385,991,549
"2386",2386,80,622
